Trajectories
100
,,mechanicle_knee:thigh1,,,mechanicle_knee:thigh2,,,mechanicle_knee:thigh3,,,mechanicle_knee:thigh4,,,mechanicle_knee:thigh5,,,mechanicle_knee:shank1,,,mechanicle_knee:shank2,,,mechanicle_knee:shank3,,,mechanicle_knee:shank4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
345,0,82.7834,100.017,130.024,24.7691,61.4832,129.804,98.345,26.4346,128.669,59.3789,9.21143,128.807,12.6408,180.919,143.464,138.537,255.998,145.577,98.7201,305.512,146.338,103.778,221.273,145.126,49.4473,255.669,145.545
346,0,82.7644,100.013,130.039,24.7519,61.4828,129.821,98.3218,26.4325,128.687,59.3614,9.21228,128.827,12.5908,180.966,143.463,138.901,255.488,145.586,99.3301,305.181,146.327,103.976,220.935,145.148,49.8191,255.579,145.573
347,0,82.7595,100.016,130.037,24.7383,61.467,129.834,98.316,26.4268,128.683,59.3409,9.2019,128.846,12.561,180.972,143.45,139.285,254.96,145.571,99.9483,304.847,146.316,104.219,220.546,145.13,50.2231,255.476,145.582
348,0,82.7415,99.9921,130.024,24.7183,61.4494,129.817,98.2949,26.4024,128.681,59.3168,9.17884,128.832,12.5418,180.968,143.454,139.651,254.4,145.564,100.558,304.478,146.288,104.428,220.157,145.129,50.6215,255.343,145.574
349,0,82.6969,99.9577,130.009,24.6924,61.4195,129.788,98.2711,26.3753,128.658,59.2922,9.15269,128.804,12.5212,180.959,143.442,140.035,253.826,145.557,101.2,304.051,146.307,104.661,219.737,145.12,51.0197,255.156,145.588
350,0,82.6891,99.9505,130.004,24.667,61.408,129.753,98.251,26.3597,128.625,59.2687,9.14301,128.759,12.5032,180.952,143.464,140.423,253.252,145.573,101.821,303.662,146.36,104.898,219.317,145.112,51.4054,254.99,145.599
351,0,82.6641,99.9503,130.002,24.6588,61.4134,129.757,98.2569,26.366,128.626,59.2677,9.14263,128.76,12.5294,180.936,143.459,140.786,252.741,145.55,102.404,303.304,146.382,105.128,218.952,145.121,51.7573,254.86,145.618
352,0,82.6976,99.9853,130.029,24.6839,61.4405,129.78,98.2623,26.3875,128.642,59.2839,9.16982,128.781,12.5649,180.939,143.446,141.147,252.284,145.55,102.984,302.982,146.362,105.365,218.628,145.117,52.1239,254.729,145.6
353,0,82.7171,99.993,130.022,24.705,61.4458,129.791,98.2917,26.4013,128.648,59.3126,9.17669,128.792,12.6196,180.918,143.441,141.548,251.756,145.523,103.535,302.651,146.347,105.589,218.284,145.101,52.5196,254.567,145.584
354,0,82.7181,99.969,130.011,24.7158,61.4419,129.795,98.3015,26.3923,128.653,59.3204,9.17839,128.797,12.6346,180.888,143.438,141.899,251.265,145.501,104.126,302.3,146.321,105.841,217.916,145.094,52.8939,254.439,145.571
355,0,82.7473,99.987,130.017,24.7277,61.4419,129.812,98.296,26.397,128.67,59.3264,9.1724,128.81,12.6631,180.896,143.463,142.266,250.78,145.493,104.716,301.953,146.308,106.07,217.548,145.096,53.2889,254.318,145.559
356,0,82.7289,99.976,130.019,24.7087,61.4471,129.821,98.2884,26.4035,128.679,59.3071,9.18376,128.83,12.6625,180.895,143.474,142.611,250.262,145.493,105.275,301.612,146.313,106.273,217.185,145.1,53.6423,254.197,145.547
357,0,82.7397,99.9991,130.041,24.7126,61.452,129.837,98.2961,26.4326,128.71,59.3129,9.1843,128.839,12.6637,180.913,143.472,142.94,249.778,145.501,105.835,301.263,146.324,106.443,216.855,145.104,53.9942,254.077,145.557
358,0,82.7219,99.9899,130.028,24.7061,61.4553,129.804,98.2744,26.4061,128.667,59.2932,9.1757,128.807,12.657,180.92,143.455,143.26,249.273,145.501,106.345,300.913,146.31,106.586,216.527,145.09,54.3445,253.943,145.541
359,0,82.6908,99.9578,130.001,24.6843,61.4311,129.761,98.2635,26.3899,128.622,59.2793,9.15362,128.77,12.6317,180.915,143.413,143.55,248.744,145.518,106.845,300.553,146.33,106.742,216.17,145.08,54.6674,253.803,145.537
360,0,82.6752,99.95,129.984,24.6833,61.4317,129.739,98.2635,26.3685,128.599,59.2708,9.15801,128.738,12.6133,180.934,143.44,143.838,248.295,145.505,107.336,300.224,146.341,106.918,215.851,145.077,54.9507,253.68,145.543
361,0,82.6986,99.9703,129.988,24.6725,61.4227,129.754,98.2531,26.3708,128.616,59.2635,9.15562,128.746,12.5966,180.95,143.432,144.11,247.863,145.499,107.795,299.946,146.347,107.071,215.559,145.06,55.2164,253.578,145.571
362,0,82.6893,99.9707,130.007,24.6711,61.423,129.788,98.2567,26.3775,128.645,59.2768,9.15944,128.787,12.5851,180.96,143.474,144.358,247.46,145.495,108.264,299.653,146.362,107.237,215.267,145.062,55.5143,253.458,145.605
363,0,82.6776,99.9589,130.011,24.6751,61.4256,129.795,98.2506,26.3674,128.642,59.2767,9.15237,128.781,12.5875,180.97,143.462,144.641,247.021,145.511,108.703,299.353,146.361,107.375,214.985,145.082,55.8124,253.341,145.614
364,0,82.693,99.9646,130.02,24.6725,61.421,129.784,98.2527,26.3694,128.654,59.2798,9.15072,128.791,12.5923,180.955,143.477,144.897,246.584,145.497,109.157,299.042,146.364,107.543,214.682,145.096,56.1083,253.228,145.612
365,0,82.6824,99.9722,130.005,24.6696,61.4287,129.779,98.2548,26.3825,128.642,59.2682,9.1577,128.774,12.5978,180.979,143.457,145.162,246.172,145.448,109.58,298.749,146.336,107.711,214.382,145.041,56.4007,253.109,145.597
366,0,82.6831,99.9799,130.011,24.6599,61.4378,129.781,98.2349,26.3787,128.651,59.258,9.16382,128.785,12.5788,180.996,143.461,145.426,245.778,145.397,110.024,298.472,146.298,107.871,214.085,145.016,56.7029,253.009,145.574
367,0,82.6769,99.9963,130.007,24.6643,61.452,129.78,98.2427,26.4002,128.647,59.2605,9.18547,128.792,12.5813,181.024,143.45,145.694,245.371,145.385,110.478,298.18,146.292,108.025,213.831,144.992,56.9841,252.927,145.575
368,0,82.6635,99.9859,129.999,24.6621,61.4535,129.788,98.2386,26.4012,128.642,59.2539,9.1879,128.779,12.5745,181.052,143.43,145.997,244.896,145.363,110.972,297.835,146.296,108.216,213.482,145.001,57.3075,252.795,145.579
369,0,82.6745,99.983,130.011,24.6583,61.4444,129.785,98.2384,26.3892,128.636,59.2581,9.17872,128.777,12.5827,181.039,143.444,146.289,244.394,145.394,111.509,297.474,146.303,108.386,213.135,145.033,57.6547,252.649,145.603
370,0,82.6725,99.9749,129.998,24.6602,61.4387,129.773,98.2398,26.3851,128.624,59.2541,9.16268,128.769,12.5687,181.023,143.445,146.608,243.845,145.393,112.044,297.068,146.284,108.583,212.743,145.022,58.0079,252.461,145.583
371,0,82.6489,99.9521,129.994,24.6463,61.4269,129.777,98.2336,26.3739,128.641,59.243,9.16123,128.777,12.5723,181.01,143.442,146.966,243.268,145.373,112.646,296.7,146.241,108.775,212.331,145.009,58.2725,252.399,145.585
372,0,82.6695,99.9732,130.006,24.6421,61.4274,129.788,98.2268,26.3817,128.642,59.2459,9.1575,128.783,12.5724,181.013,143.477,147.261,242.734,145.362,113.157,296.333,146.255,108.971,211.937,145.02,58.6157,252.238,145.575
373,0,82.6758,99.9765,130.011,24.6577,61.43,129.798,98.2278,26.3868,128.669,59.2515,9.16077,128.786,12.5892,181.023,143.474,147.542,242.251,145.351,113.672,295.951,146.215,109.128,211.609,145.007,58.9548,252.104,145.579
374,0,82.6789,99.9806,130.021,24.6623,61.4513,129.801,98.2437,26.3901,128.67,59.2629,9.17622,128.811,12.5803,181.066,143.457,147.803,241.793,145.331,114.135,295.629,146.178,109.266,211.324,145.002,59.2548,252.011,145.563
375,0,82.6731,99.9805,130.004,24.6711,61.4543,129.788,98.2541,26.3995,128.64,59.2787,9.18686,128.806,12.5872,181.095,143.435,148.071,241.328,145.319,114.599,295.304,146.17,109.417,211.009,144.98,59.5794,251.882,145.534
376,0,82.6775,99.984,130.004,24.6793,61.4517,129.806,98.2498,26.398,128.66,59.2723,9.18391,128.809,12.5819,181.108,143.455,148.339,240.841,145.316,115.098,294.932,146.175,109.587,210.677,144.977,59.9146,251.737,145.537
377,0,82.6835,99.9759,130,24.684,61.4482,129.803,98.2529,26.4071,128.666,59.2733,9.18672,128.805,12.569,181.11,143.474,148.603,240.407,145.324,115.516,294.608,146.186,109.73,210.391,144.974,60.1984,251.621,145.532
378,0,82.6993,99.9991,130.017,24.6822,61.452,129.825,98.2461,26.4168,128.676,59.2813,9.19158,128.818,12.5763,181.12,143.474,109.868,210.099,144.973,115.926,294.345,146.179,60.4706,251.496,145.542,148.854,239.99,145.306
379,0,82.6894,100,130.03,24.6781,61.4636,129.827,98.2442,26.41,128.685,59.2814,9.19283,128.839,12.5791,181.139,143.465,109.999,209.8,144.975,116.374,294.008,146.16,60.7555,251.373,145.529,149.1,239.556,145.277
380,0,82.6824,99.996,130.02,24.6668,61.4567,129.811,98.2584,26.4161,128.671,59.2811,9.18972,128.818,12.5609,181.139,143.458,110.13,209.472,144.967,116.853,293.645,146.145,61.0479,251.234,145.5,149.342,239.091,145.276
381,0,82.6653,99.965,130.004,24.6581,61.4365,129.791,98.2426,26.3834,128.638,59.2664,9.17121,128.799,12.5523,181.126,143.447,110.274,209.111,144.948,117.298,293.284,146.148,61.3367,251.048,145.494,149.59,238.582,145.257
382,0,82.6353,99.9545,129.997,24.6432,61.4254,129.781,98.2201,26.3689,128.634,59.2428,9.15939,128.779,12.5605,181.108,143.437,110.409,208.786,144.923,117.73,292.923,146.125,61.6224,250.876,145.482,149.833,238.1,145.235
383,0,82.6649,99.9679,130.012,24.6445,61.4208,129.815,98.2093,26.3721,128.676,59.2445,9.15679,128.82,12.5378,181.111,143.461,110.569,208.441,144.927,118.206,292.541,146.123,61.9357,250.729,145.48,150.09,237.627,145.239
384,0,82.663,99.9786,130.026,24.638,61.4216,129.84,98.2091,26.3759,128.708,59.2393,9.16877,128.842,12.5454,181.129,143.494,110.733,208.088,144.939,118.715,292.158,146.138,62.2661,250.555,145.49,150.373,237.096,145.224
385,0,82.6865,99.9956,130.029,24.6574,61.4369,129.839,98.2402,26.4001,128.697,59.278,9.18512,128.836,12.5519,181.144,143.486,110.909,207.741,144.934,119.255,291.765,146.128,62.6268,250.411,145.485,150.677,236.57,145.221
386,0,82.6964,99.9885,130.026,24.6777,61.4599,129.824,98.2682,26.4142,128.674,59.2924,9.19249,128.84,12.5715,181.21,143.467,111.099,207.385,144.913,119.803,291.345,146.085,63.0002,250.251,145.464,150.975,236.034,145.203
387,0,82.7164,100.011,130.028,24.7033,61.4702,129.821,98.2905,26.4291,128.671,59.3049,9.20462,128.834,12.5959,181.227,143.436,111.26,206.988,144.885,120.339,290.95,146.008,63.3736,250.092,145.418,151.276,235.486,145.144
388,0,82.7198,100.016,130.031,24.7147,61.4745,129.847,98.2907,26.4267,128.701,59.3183,9.21204,128.861,12.5811,181.253,143.46,111.48,206.551,144.867,120.928,290.503,145.95,63.754,249.927,145.396,151.604,234.877,145.109
389,0,82.719,100.023,130.021,24.712,61.4901,129.867,98.2842,26.4401,128.716,59.3119,9.23078,128.885,12.6037,181.266,143.448,111.653,206.134,144.834,121.501,290.053,145.883,64.1236,249.75,145.353,151.915,234.293,145.086
390,0,82.7291,100.045,130.033,24.7021,61.5033,129.889,98.2778,26.4545,128.752,59.3018,9.24455,128.924,12.603,181.277,143.442,111.831,205.776,144.827,122.037,289.654,145.889,64.5108,249.558,145.367,152.233,233.729,145.083
391,0,82.7553,100.054,130.05,24.7202,61.5097,129.917,98.3031,26.4691,128.761,59.317,9.25127,128.96,12.735,181.157,143.442,112.037,205.452,144.806,122.484,289.273,145.835,64.8614,249.354,145.342,152.528,233.285,145.023
392,0,82.7317,100.058,130.066,24.7227,61.5293,129.923,98.3069,26.4818,128.78,59.3227,9.2595,129.003,12.812,181.015,143.435,112.312,205.028,144.776,122.97,288.857,145.792,65.2072,249.14,145.32,152.832,232.785,145.007
393,0,82.7416,100.074,130.085,24.7208,61.5354,129.958,98.2962,26.4911,128.823,59.3215,9.27065,129.027,12.9288,180.901,143.433,112.526,204.626,144.749,123.45,288.423,145.779,65.5697,248.879,145.319,153.165,232.221,144.992
394,0,82.7318,100.085,130.071,24.7193,61.5433,129.956,98.2827,26.4972,128.807,59.3031,9.28012,129.027,13.0205,180.789,143.462,112.719,204.258,144.722,123.95,287.976,145.743,65.9228,248.632,145.313,153.469,231.69,144.975
395,0,82.733,100.093,130.082,24.7175,61.5577,129.973,98.2873,26.5141,128.837,59.3094,9.29101,129.057,13.1407,180.686,143.488,112.959,203.85,144.72,124.44,287.552,145.721,66.2989,248.389,145.298,153.753,231.182,144.951
396,0,82.7445,100.123,130.079,24.7329,61.5731,129.983,98.2988,26.5268,128.836,59.3155,9.30944,129.069,13.2524,180.568,143.496,113.195,203.47,144.676,124.89,287.166,145.682,66.6463,248.156,145.27,154.057,230.688,144.903
397,0,82.7648,100.132,130.08,24.7595,61.5801,129.995,98.3279,26.531,128.831,59.3391,9.31834,129.078,13.3884,180.444,143.487,113.438,203.137,144.631,125.363,286.779,145.634,66.9685,247.944,145.227,154.365,230.253,144.846
398,0,82.8037,100.139,130.083,24.7754,61.5934,130.012,98.352,26.5429,128.866,59.3639,9.33454,129.11,13.5125,180.312,143.496,113.645,202.818,144.608,125.785,286.44,145.57,67.2993,247.739,145.209,154.636,229.832,144.802
399,0,82.8206,100.156,130.095,24.807,61.6187,130.044,98.3663,26.5548,128.892,59.395,9.34563,129.146,13.6311,180.211,143.53,113.859,202.499,144.588,126.211,286.105,145.541,67.6456,247.542,145.163,154.911,229.42,144.784
400,0,82.8473,100.163,130.124,24.8196,61.631,130.094,98.3839,26.5912,128.955,59.4187,9.36551,129.21,13.7088,180.114,143.576,114.051,202.192,144.575,126.609,285.772,145.527,67.9523,247.344,145.159,155.148,229.026,144.758
401,0,82.8485,100.166,130.145,24.8463,61.6634,130.126,98.4064,26.6231,129.004,59.4279,9.3911,129.265,13.7541,180.058,143.563,114.222,201.921,144.542,126.991,285.468,145.46,68.2299,247.216,145.139,155.374,228.679,144.714
402,0,82.8635,100.2,130.151,24.8699,61.7027,130.162,98.4386,26.6484,129.018,59.4548,9.4342,129.318,13.8459,179.98,143.532,114.391,201.671,144.467,127.355,285.181,145.379,68.5019,247.054,145.087,155.592,228.339,144.621
403,0,82.8676,100.228,130.162,24.8763,61.7411,130.184,98.438,26.6749,129.04,59.4497,9.47202,129.352,13.941,179.873,143.499,114.551,201.4,144.396,127.684,284.896,145.312,68.7222,246.918,145.051,155.778,228.009,144.534
404,0,82.8604,100.235,130.142,24.8803,61.7513,130.174,98.4194,26.6723,129.012,59.4442,9.47468,129.336,13.9742,179.791,143.502,114.652,201.175,144.376,127.962,284.636,145.293,68.926,246.768,145.025,155.936,227.711,144.506
405,0,82.8581,100.233,130.143,24.8693,61.7491,130.197,98.4076,26.675,129.043,59.4316,9.47187,129.367,13.9926,179.742,143.514,114.744,200.951,144.406,128.194,284.394,145.316,69.0818,246.638,145.037,156.049,227.447,144.541
406,0,82.8812,100.248,130.163,24.8766,61.7577,130.221,98.4251,26.6822,129.068,59.4387,9.47398,129.382,14.0552,179.685,143.532,114.834,200.782,144.423,128.408,284.21,145.341,69.2457,246.524,145.066,156.152,227.24,144.556
407,0,82.8956,100.236,130.167,24.886,61.7427,130.216,98.4387,26.684,129.069,59.4509,9.46858,129.389,14.0975,179.66,143.559,114.903,200.651,144.445,128.567,284.047,145.379,69.3759,246.428,145.106,156.264,227.063,144.59
408,0,82.902,100.227,130.172,24.9029,61.7426,130.197,98.4501,26.6713,129.058,59.4701,9.46182,129.373,14.1277,179.638,143.537,114.968,200.533,144.451,128.695,283.923,145.404,69.4665,246.359,145.125,156.326,226.912,144.597
409,0,82.9062,100.213,130.145,24.9181,61.7259,130.166,98.4596,26.6476,129.023,59.4681,9.4452,129.331,14.119,179.614,143.5,115.027,200.412,144.437,128.821,283.781,145.391,69.5585,246.282,145.096,156.401,226.757,144.588
410,0,82.8937,100.201,130.139,24.9002,61.7213,130.158,98.4282,26.623,129.015,59.4575,9.4321,129.31,14.1169,179.59,143.511,115.052,200.296,144.429,128.922,283.658,145.393,69.6143,246.231,145.092,156.445,226.617,144.581
411,0,82.8796,100.195,130.123,24.8908,61.7084,130.16,98.42,26.633,129.009,59.4525,9.43469,129.292,14.1198,179.556,143.516,115.088,200.184,144.427,129.036,283.561,145.367,69.6923,246.171,145.06,156.494,226.469,144.559
412,0,82.8776,100.186,130.13,24.8809,61.7079,130.159,98.4118,26.6243,129.017,59.4322,9.42691,129.309,14.1109,179.546,143.516,115.114,200.072,144.433,129.141,283.438,145.373,69.7724,246.101,145.075,156.567,226.307,144.586
413,0,82.8944,100.197,130.148,24.8816,61.7113,130.172,98.4159,26.6306,129.019,59.4422,9.43312,129.328,14.1291,179.544,143.514,115.163,199.976,144.423,129.277,283.314,145.361,69.8624,246.037,145.076,156.635,226.162,144.571
414,0,82.9087,100.205,130.163,24.892,61.7264,130.19,98.4391,26.6429,129.05,59.4476,9.43524,129.359,14.1519,179.551,143.505,115.216,199.895,144.428,129.42,283.207,145.34,69.951,246.001,145.082,156.706,226.036,144.57
415,0,82.8957,100.22,130.177,24.8791,61.7389,130.208,98.422,26.6539,129.089,59.4346,9.45728,129.386,14.1412,179.547,143.516,115.219,199.827,144.439,129.48,283.14,145.329,69.9906,245.972,145.1,156.72,225.955,144.568
416,0,82.8932,100.227,130.185,24.8794,61.7527,130.218,98.4191,26.6717,129.093,59.4378,9.46818,129.403,14.1343,179.555,143.544,115.222,199.792,144.413,129.559,283.087,145.314,70.0793,245.923,145.092,156.752,225.894,144.551
417,0,82.882,100.246,130.19,24.8841,61.7666,130.226,98.404,26.6881,129.1,59.426,9.4784,129.417,14.1359,179.568,143.542,115.237,199.779,144.409,129.598,283.077,145.281,70.0721,245.967,145.056,156.761,225.866,144.543
418,0,82.8932,100.255,130.157,24.8833,61.7713,130.208,98.4215,26.6859,129.067,59.4331,9.48444,129.4,14.1574,179.597,143.487,115.261,199.748,144.365,129.648,283.038,145.238,70.1033,245.957,145.013,156.782,225.842,144.5
419,0,82.897,100.248,130.162,24.9062,61.7763,130.21,98.4446,26.6702,129.043,59.4543,9.4808,129.386,14.1577,179.583,143.488,115.288,199.712,144.358,129.69,283.008,145.237,70.1343,245.941,145.009,156.819,225.792,144.492
420,0,82.9133,100.242,130.17,24.9179,61.7703,130.229,98.46,26.6705,129.071,59.4726,9.47312,129.418,14.1746,179.587,143.5,115.325,199.679,144.375,129.761,282.959,145.248,70.1919,245.912,145.036,156.856,225.739,144.505
421,0,82.9425,100.251,130.191,24.9228,61.7672,130.253,98.4473,26.6823,129.106,59.481,9.47359,129.437,14.1825,179.578,143.511,115.336,199.636,144.389,129.816,282.905,145.245,70.2342,245.888,145.05,156.885,225.675,144.517
422,0,82.9339,100.259,130.201,24.9135,61.7705,130.267,98.4368,26.6837,129.146,59.4623,9.48056,129.451,14.1982,179.561,143.55,115.339,199.592,144.408,129.855,282.854,145.25,70.2634,245.869,145.066,156.905,225.604,144.548
423,0,82.9247,100.242,130.194,24.895,61.7683,130.251,98.431,26.6724,129.114,59.4491,9.47405,129.435,14.1745,179.568,143.539,115.348,199.532,144.403,129.906,282.793,145.265,70.2933,245.841,145.062,156.927,225.522,144.557
424,0,82.8891,100.229,130.162,24.8798,61.7602,130.192,98.4042,26.6599,129.054,59.4274,9.47104,129.381,14.1653,179.563,143.509,115.344,199.479,144.371,129.962,282.721,145.245,70.3098,245.793,145.051,156.942,225.441,144.507
425,0,82.8779,100.223,130.126,24.8671,61.7502,130.159,98.4021,26.6465,129.003,59.4164,9.4616,129.33,14.1518,179.555,143.456,115.372,199.41,144.336,130.035,282.645,145.225,70.3596,245.758,145.017,156.982,225.345,144.475
426,0,82.8636,100.218,130.126,24.8646,61.7456,130.152,98.3882,26.6378,128.999,59.4063,9.462,129.321,14.1407,179.549,143.48,115.379,199.349,144.35,130.085,282.571,145.248,70.4172,245.716,145.027,156.984,225.271,144.493
427,0,82.8704,100.212,130.155,24.8583,61.7451,130.197,98.3752,26.6441,129.047,59.4031,9.45029,129.353,14.1309,179.533,143.507,115.394,199.3,144.406,130.154,282.498,145.286,70.4531,245.677,145.082,157.012,225.193,144.564
428,0,82.8846,100.212,130.191,24.8665,61.7413,130.224,98.3936,26.6436,129.076,59.4086,9.44953,129.384,14.1392,179.523,143.555,115.414,199.231,144.43,130.22,282.434,145.325,70.4959,245.634,145.121,157.042,225.094,144.596
429,0,82.8875,100.213,130.201,24.8539,61.7398,130.221,98.3865,26.6439,129.091,59.4032,9.44488,129.394,14.1421,179.522,143.55,115.431,199.181,144.441,130.284,282.37,145.336,70.5359,245.61,145.135,157.091,225.007,144.598
430,0,82.8663,100.205,130.174,24.857,61.7302,130.187,98.3969,26.6466,129.064,59.3965,9.44821,129.35,14.1295,179.52,143.52,115.434,199.12,144.431,130.334,282.301,145.314,70.6194,245.545,145.149,157.131,224.918,144.578
431,0,82.834,100.181,130.13,24.8243,61.7225,130.144,98.3616,26.6205,129.008,59.3781,9.43322,129.311,14.1212,179.508,143.507,115.446,199.037,144.387,130.405,282.22,145.283,70.6609,245.49,145.113,157.153,224.808,144.554
432,0,82.8647,100.213,130.121,24.8064,61.7131,130.126,98.3322,26.6063,128.982,59.3586,9.42755,129.275,14.1223,179.491,143.493,115.458,198.932,144.382,130.5,282.115,145.28,70.6839,245.474,145.062,157.172,224.682,144.528
433,0,82.8545,100.2,130.114,24.8028,61.7032,130.137,98.3305,26.6024,128.994,59.3479,9.4145,129.275,14.1117,179.459,143.508,115.483,198.819,144.4,130.623,281.968,145.297,70.7615,245.412,145.071,157.2,224.531,144.551
434,0,82.8553,100.201,130.136,24.8158,61.7065,130.156,98.333,26.604,129.014,59.3538,9.41129,129.295,14.1244,179.477,143.519,115.53,198.71,144.417,130.779,281.842,145.321,70.8685,245.351,145.092,157.303,224.357,144.565
435,0,82.8398,100.163,130.143,24.821,61.7156,130.16,98.3583,26.6018,129.017,59.371,9.42373,129.317,14.1265,179.491,143.5,115.577,198.605,144.412,130.908,281.723,145.315,70.9607,245.307,145.098,157.381,224.204,144.565
436,0,82.836,100.186,130.159,24.8398,61.7274,130.165,98.3644,26.6272,129.022,59.3735,9.43535,129.342,14.1481,179.489,143.508,115.619,198.523,144.401,131.037,281.611,145.302,71.0589,245.27,145.092,157.616,223.914,144.528
437,0,82.8546,100.204,130.151,24.8263,61.7434,130.17,98.3552,26.6349,129.028,59.3643,9.44954,129.331,14.1444,179.492,143.505,115.638,198.433,144.386,131.166,281.501,145.273,71.1437,245.23,145.078,157.664,223.772,144.505
438,0,82.875,100.252,130.157,24.8129,61.7487,130.171,98.3334,26.6456,129.041,59.3461,9.45623,129.338,14.1377,179.506,143.534,115.666,198.312,144.395,131.319,281.368,145.268,71.2377,245.159,145.056,157.733,223.614,144.485
